dataset_file_name,start_year,end_year,n_years_observed,study_duration,scale,organism_count_type,SITE_ID,variability_type,metric_type,metric,metric_value
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf60,NA,NA,site_mean_alpha_div,1.6
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf65,NA,NA,site_mean_alpha_div,2
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf66,NA,NA,site_mean_alpha_div,1.4
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,AA-17,comp,BD_h,BD,0.25069562765432907
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,AA-20,comp,BD_h,BD,0.2738416501827428
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,AB-19,comp,BD_h,BD,0.20372692888695706
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,AC-16,comp,BD_h,BD,0.2872463432430856
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,AD-10,comp,BD_h,BD,0.5118399412113729
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,AD-21,comp,BD_h,BD,0.4613137941712239
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,AE-23,comp,BD_h,BD,0.5270353800549048
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,AF-12,comp,BD_h,BD,0.6370077406700192
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,F-8,comp,BD_h,BD,0.6851420702510201
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,G-15,comp,BD_h,BD,0.7167685257948065
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,I-11,comp,BD_h,BD,0.6511365979946395
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,I-17,comp,BD_h,BD,0.5715867768146418
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,M-16,comp,BD_h,BD,0.33125344777544363
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,N-12,comp,BD_h,BD,0.40870985110484587
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,O-9,comp,BD_h,BD,0.7850688151968569
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,P-16,comp,BD_h,BD,0.2683126611282332
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,P-18,comp,BD_h,BD,0.5351150682837906
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,Q-7,comp,BD_h,BD,0.7917855501895462
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,R-12,comp,BD_h,BD,0.33957022472519516
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,S-16,comp,BD_h,BD,0.1961592341992183
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,T-11,comp,BD_h,BD,0.3044870955600045
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,T-13,comp,BD_h,BD,0.32196151380635973
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,T-19,comp,BD_h,BD,0.42986804422300834
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,U-12,comp,BD_h,BD,0.2316475473597404
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,U-13,comp,BD_h,BD,0.4608833505752974
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,U-8,comp,BD_h,BD,0.6408115859805875
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,V-13,comp,BD_h,BD,0.20974789520235781
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,V-14,comp,BD_h,BD,0.1997699334616876
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,V-20,comp,BD_h,BD,0.5463115675777145
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,W-15,comp,BD_h,BD,0.2545263517264283
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,W-17,comp,BD_h,BD,0.24817084131170378
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,W-6,comp,BD_h,BD,0.3858721549642028
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,X-18,comp,BD_h,BD,0.2119046818299641
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,Y-19,comp,BD_h,BD,0.21641772825993638
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,Z-23,comp,BD_h,BD,0.46783753838387526
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,AA-17,agg,CV_biomass,CV,0.3905309517889223
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,AA-20,agg,CV_biomass,CV,0.4773428981132446
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,AB-19,agg,CV_biomass,CV,0.2655708845325022
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,AC-16,agg,CV_biomass,CV,0.3692772366912657
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,AD-10,agg,CV_biomass,CV,0.5353016960857112
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,AD-21,agg,CV_biomass,CV,0.6179011822898768
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,AE-23,agg,CV_biomass,CV,0.6782162750111361
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,AF-12,agg,CV_biomass,CV,0.7555015476008291
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,F-8,agg,CV_biomass,CV,0.8081220356417685
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,G-15,agg,CV_biomass,CV,1.0702971264261503
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,I-11,agg,CV_biomass,CV,0.775788861278995
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,I-17,agg,CV_biomass,CV,0.5310520315021887
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,M-16,agg,CV_biomass,CV,1.2268118201442624
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,N-12,agg,CV_biomass,CV,0.8764101355980934
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,O-9,agg,CV_biomass,CV,0.9379656786498475
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,P-16,agg,CV_biomass,CV,0.42054357483846155
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,P-18,agg,CV_biomass,CV,0.8668935475851212
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,Q-7,agg,CV_biomass,CV,0.936411161503665
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,R-12,agg,CV_biomass,CV,0.6590792865033204
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,S-16,agg,CV_biomass,CV,0.36492422397828334
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,T-11,agg,CV_biomass,CV,0.523330706758548
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,T-13,agg,CV_biomass,CV,0.5023709698405137
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,T-19,agg,CV_biomass,CV,0.41363480269435743
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,U-12,agg,CV_biomass,CV,0.3815461899627651
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,U-13,agg,CV_biomass,CV,0.3965181794907601
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,U-8,agg,CV_biomass,CV,1.8984058504902324
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,V-13,agg,CV_biomass,CV,0.3858361393340824
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,V-14,agg,CV_biomass,CV,0.2895062672922545
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,V-20,agg,CV_biomass,CV,0.7402840988392956
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,W-15,agg,CV_biomass,CV,0.27901982191702474
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,W-17,agg,CV_biomass,CV,0.3346882372537369
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,W-6,agg,CV_biomass,CV,0.4612005028302324
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,X-18,agg,CV_biomass,CV,0.6108042439884028
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,Y-19,agg,CV_biomass,CV,0.28949149553509196
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,Z-23,agg,CV_biomass,CV,0.8882908544461925
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,AA-17,NA,NA,site_mean_alpha_div,10.9375
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,AA-20,NA,NA,site_mean_alpha_div,9.8125
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,AB-19,NA,NA,site_mean_alpha_div,12.375
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,AC-16,NA,NA,site_mean_alpha_div,11.375
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,AD-10,NA,NA,site_mean_alpha_div,9.9375
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,AD-21,NA,NA,site_mean_alpha_div,5.1875
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,AE-23,NA,NA,site_mean_alpha_div,13.75
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,AF-12,NA,NA,site_mean_alpha_div,6.6875
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,F-8,NA,NA,site_mean_alpha_div,4.6875
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,G-15,NA,NA,site_mean_alpha_div,4.875
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,I-11,NA,NA,site_mean_alpha_div,5.625
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,I-17,NA,NA,site_mean_alpha_div,7.625
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,M-16,NA,NA,site_mean_alpha_div,6.9375
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,N-12,NA,NA,site_mean_alpha_div,8.9375
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,O-9,NA,NA,site_mean_alpha_div,4.5
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,P-16,NA,NA,site_mean_alpha_div,12.3125
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,P-18,NA,NA,site_mean_alpha_div,6.6875
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,Q-7,NA,NA,site_mean_alpha_div,4.3125
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,R-12,NA,NA,site_mean_alpha_div,9.4375
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,S-16,NA,NA,site_mean_alpha_div,7.125
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,T-11,NA,NA,site_mean_alpha_div,8.75
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,T-13,NA,NA,site_mean_alpha_div,9.75
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,T-19,NA,NA,site_mean_alpha_div,11.5625
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,U-12,NA,NA,site_mean_alpha_div,13.875
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,U-13,NA,NA,site_mean_alpha_div,12.8125
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,U-8,NA,NA,site_mean_alpha_div,7.8125
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,V-13,NA,NA,site_mean_alpha_div,6.9375
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,V-14,NA,NA,site_mean_alpha_div,10.875
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,V-20,NA,NA,site_mean_alpha_div,8.625
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,W-15,NA,NA,site_mean_alpha_div,15.4375
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,W-17,NA,NA,site_mean_alpha_div,7.4375
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,W-6,NA,NA,site_mean_alpha_div,10.5625
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,X-18,NA,NA,site_mean_alpha_div,8.625
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,Y-19,NA,NA,site_mean_alpha_div,13.5625
L3-cap-birds-banville.csv,2001,2016,16,15,local,count,Z-23,NA,NA,site_mean_alpha_div,8.125
L3-cap-herps-banville.csv,2013,2017,5,4,local,count,Ave35,comp,BD_h,BD,0.11294480108310569
L3-cap-herps-banville.csv,2013,2017,5,4,local,count,Ave67,comp,BD_h,BD,0.08939941756958476
L3-cap-herps-banville.csv,2013,2017,5,4,local,count,BM,comp,BD_h,BD,0.07238481495481036
L3-cap-herps-banville.csv,2013,2017,5,4,local,count,Price,comp,BD_h,BD,0.048390680501006075
L3-cap-herps-banville.csv,2013,2017,5,4,local,count,Priest,comp,BD_h,BD,0.08150790702746626
L3-cap-herps-banville.csv,2013,2017,5,4,local,count,Rio,comp,BD_h,BD,0.09595994030132918
L3-cap-herps-banville.csv,2013,2017,5,4,local,count,Tonto,comp,BD_h,BD,0.1430814126208841
L3-cap-herps-banville.csv,2013,2017,5,4,local,count,Ave35,agg,CV_biomass,CV,0.49519483333603564
L3-cap-herps-banville.csv,2013,2017,5,4,local,count,Ave67,agg,CV_biomass,CV,0.35708871137585413
L3-cap-herps-banville.csv,2013,2017,5,4,local,count,BM,agg,CV_biomass,CV,0.427343267725541
L3-cap-herps-banville.csv,2013,2017,5,4,local,count,Price,agg,CV_biomass,CV,0.3234443548799341
L3-cap-herps-banville.csv,2013,2017,5,4,local,count,Priest,agg,CV_biomass,CV,0.38213201686406945
L3-cap-herps-banville.csv,2013,2017,5,4,local,count,Rio,agg,CV_biomass,CV,0.4899404220132008
L3-cap-herps-banville.csv,2013,2017,5,4,local,count,Tonto,agg,CV_biomass,CV,0.435750067451728
L3-cap-herps-banville.csv,2013,2017,5,4,local,count,Ave35,NA,NA,site_mean_alpha_div,3.4
L3-cap-herps-banville.csv,2013,2017,5,4,local,count,Ave67,NA,NA,site_mean_alpha_div,3.2
L3-cap-herps-banville.csv,2013,2017,5,4,local,count,BM,NA,NA,site_mean_alpha_div,4.8
L3-cap-herps-banville.csv,2013,2017,5,4,local,count,Price,NA,NA,site_mean_alpha_div,2.2
L3-cap-herps-banville.csv,2013,2017,5,4,local,count,Priest,NA,NA,site_mean_alpha_div,1.6
L3-cap-herps-banville.csv,2013,2017,5,4,local,count,Rio,NA,NA,site_mean_alpha_div,4.2
L3-cap-herps-banville.csv,2013,2017,5,4,local,count,Tonto,NA,NA,site_mean_alpha_div,5.8
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),21,comp,BD_h,BD,0.21068477136385194
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),24,comp,BD_h,BD,0.22438691445371822
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),26,comp,BD_h,BD,0.3438224147569071
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),27,comp,BD_h,BD,0.28752373682494786
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),32,comp,BD_h,BD,0.3488904242133666
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),35,comp,BD_h,BD,0.28724744345448605
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),39,comp,BD_h,BD,0.20542211089723403
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),4,comp,BD_h,BD,0.2783957747873235
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),40,comp,BD_h,BD,0.21376106743950182
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),41,comp,BD_h,BD,0.18121411700176457
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),44,comp,BD_h,BD,0.1873106442987527
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),45,comp,BD_h,BD,0.23176147853242898
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),47,comp,BD_h,BD,0.2076792331592164
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),5,comp,BD_h,BD,0.2718945132958264
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),53,comp,BD_h,BD,0.24580305734619265
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),70,comp,BD_h,BD,0.20556429657387246
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),72,comp,BD_h,BD,0.2578949337762574
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),76,comp,BD_h,BD,0.40188427346737865
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),77,comp,BD_h,BD,0.3178566237095068
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),21,agg,CV_biomass,CV,0.6877659301381177
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),24,agg,CV_biomass,CV,0.6892513954393017
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),26,agg,CV_biomass,CV,0.578004859547454
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),27,agg,CV_biomass,CV,0.7926857149868145
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),32,agg,CV_biomass,CV,0.9232640958477921
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),35,agg,CV_biomass,CV,0.8415904546037082
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),39,agg,CV_biomass,CV,0.6136746262455093
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),4,agg,CV_biomass,CV,1.3687646046908217
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),40,agg,CV_biomass,CV,0.7125972364132578
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),41,agg,CV_biomass,CV,0.6029897582387287
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),44,agg,CV_biomass,CV,0.7251045679574569
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),45,agg,CV_biomass,CV,0.8456497948321746
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),47,agg,CV_biomass,CV,0.7063140442827114
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),5,agg,CV_biomass,CV,0.8826707619512325
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),53,agg,CV_biomass,CV,0.644878009010484
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),70,agg,CV_biomass,CV,0.7596664294301121
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),72,agg,CV_biomass,CV,0.5636101692933742
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),76,agg,CV_biomass,CV,0.7190279702555972
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),77,agg,CV_biomass,CV,0.548613653837079
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),21,NA,NA,site_mean_alpha_div,10.444444444444445
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),24,NA,NA,site_mean_alpha_div,11.555555555555555
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),26,NA,NA,site_mean_alpha_div,10.555555555555555
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),27,NA,NA,site_mean_alpha_div,9.777777777777779
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),32,NA,NA,site_mean_alpha_div,11.11111111111111
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),35,NA,NA,site_mean_alpha_div,12.166666666666666
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),39,NA,NA,site_mean_alpha_div,10.5
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),4,NA,NA,site_mean_alpha_div,13.166666666666666
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),40,NA,NA,site_mean_alpha_div,9.333333333333332
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),41,NA,NA,site_mean_alpha_div,11.944444444444445
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),44,NA,NA,site_mean_alpha_div,10.38888888888889
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),45,NA,NA,site_mean_alpha_div,13.055555555555555
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),47,NA,NA,site_mean_alpha_div,8.333333333333334
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),5,NA,NA,site_mean_alpha_div,10.38888888888889
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),53,NA,NA,site_mean_alpha_div,10.5
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),70,NA,NA,site_mean_alpha_div,13.055555555555555
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),72,NA,NA,site_mean_alpha_div,15.833333333333334
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),76,NA,NA,site_mean_alpha_div,10.444444444444445
L3-cdr-grasshopper-compagnoni.csv,1989,2006,18,17,local,COUNT (monthly sum),77,NA,NA,site_mean_alpha_div,11.277777777777779
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,A_12,comp,BD_h,BD,0.20894941550350019
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,A_22,comp,BD_h,BD,0.34761810656495784
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,A_45,comp,BD_h,BD,0.24272014188972726
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,A_50,comp,BD_h,BD,0.200283797408099
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,A_53,comp,BD_h,BD,0.21995813663892336
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,A_54,comp,BD_h,BD,0.13602281120540752
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,B_1,comp,BD_h,BD,0.15029633201664142
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,B_11,comp,BD_h,BD,0.14075124024883287
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,B_17,comp,BD_h,BD,0.09578457399244772
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,B_33,comp,BD_h,BD,0.17660630375403738
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,B_34,comp,BD_h,BD,0.1853441263412762
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,B_54,comp,BD_h,BD,0.14540855141002196
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,C_26,comp,BD_h,BD,0.2818570349184959
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,C_39,comp,BD_h,BD,0.3962694154468177
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,C_41,comp,BD_h,BD,0.40988594199149525
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,C_43,comp,BD_h,BD,0.24697175982298408
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,C_47,comp,BD_h,BD,0.3970951718760666
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,C_8,comp,BD_h,BD,0.2529997497707905
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,A_12,agg,CV_biomass,CV,0.34099762931089855
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,A_22,agg,CV_biomass,CV,0.3412709357830914
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,A_45,agg,CV_biomass,CV,0.4000795617975493
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,A_50,agg,CV_biomass,CV,0.3858471083256024
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,A_53,agg,CV_biomass,CV,0.5397857629365096
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,A_54,agg,CV_biomass,CV,0.4430434011534084
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,B_1,agg,CV_biomass,CV,0.36054203405186497
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,B_11,agg,CV_biomass,CV,0.2894012174023534
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,B_17,agg,CV_biomass,CV,0.359744490592397
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,B_33,agg,CV_biomass,CV,0.32599143422840204
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,B_34,agg,CV_biomass,CV,0.40163478151892523
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,B_54,agg,CV_biomass,CV,0.2736491468263309
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,C_26,agg,CV_biomass,CV,0.4283749266129964
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,C_39,agg,CV_biomass,CV,0.495447563874667
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,C_41,agg,CV_biomass,CV,0.49468235803115396
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,C_43,agg,CV_biomass,CV,0.28055918890696274
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,C_47,agg,CV_biomass,CV,0.3127440684828458
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,C_8,agg,CV_biomass,CV,0.3851489073234667
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,A_12,NA,NA,site_mean_alpha_div,7.260869565217392
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,A_22,NA,NA,site_mean_alpha_div,8.913043478260871
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,A_45,NA,NA,site_mean_alpha_div,7
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,A_50,NA,NA,site_mean_alpha_div,6.3478260869565215
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,A_53,NA,NA,site_mean_alpha_div,7.260869565217392
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,A_54,NA,NA,site_mean_alpha_div,5.08695652173913
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,B_1,NA,NA,site_mean_alpha_div,8.521739130434783
L3-cdr-plantsABC-compagnoni.csv,1982,2004,23,22,local,BIOMASS,B_11,NA,NA,site_mean_alpha_div,8.956521739130435
